bus_id,time,ridership_count,timestamp,hour,time_period,id,name,routeId,routeName,routeName_short,route_id,stop_sequence
15189,1035,0,2025-10-01 23:15:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1035,12,2025-10-01 23:15:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1035,16,2025-10-01 23:15:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,1040,20,2025-10-01 23:20:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1040,4,2025-10-01 23:20:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1040,8,2025-10-01 23:20:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1045,15,2025-10-01 23:25:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1045,6,2025-10-01 23:25:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1045,10,2025-10-01 23:25:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
19051,1050,12,2025-10-01 23:30:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1050,14,2025-10-01 23:30:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1050,23,2025-10-01 23:30:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1055,14,2025-10-01 23:35:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1055,18,2025-10-01 23:35:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1055,29,2025-10-01 23:35:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1060,7,2025-10-01 23:40:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1060,24,2025-10-01 23:40:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1060,30,2025-10-01 23:40:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,1065,30,2025-10-01 23:45:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1065,22,2025-10-01 23:45:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1065,9,2025-10-01 23:45:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1070,16,2025-10-01 23:50:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1070,22,2025-10-01 23:50:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1070,10,2025-10-01 23:50:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1070,0,2025-10-01 23:50:00,23,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1075,4,2025-10-01 23:55:00,23,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1075,20,2025-10-01 23:55:00,23,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1075,34,2025-10-01 23:55:00,23,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1075,21,2025-10-01 23:55:00,23,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1080,34,2025-10-02 00:00:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1080,19,2025-10-02 00:00:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1080,7,2025-10-02 00:00:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1080,6,2025-10-02 00:00:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1085,3,2025-10-02 00:05:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1085,5,2025-10-02 00:05:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1085,15,2025-10-02 00:05:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1085,15,2025-10-02 00:05:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1090,0,2025-10-02 00:10:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1090,12,2025-10-02 00:10:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1090,3,2025-10-02 00:10:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1090,17,2025-10-02 00:10:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1095,7,2025-10-02 00:15:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1095,4,2025-10-02 00:15:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1095,0,2025-10-02 00:15:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1095,16,2025-10-02 00:15:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
13216,1100,8,2025-10-02 00:20:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1100,9,2025-10-02 00:20:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1100,9,2025-10-02 00:20:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1100,2,2025-10-02 00:20:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,1105,3,2025-10-02 00:25:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1105,12,2025-10-02 00:25:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1105,6,2025-10-02 00:25:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1105,6,2025-10-02 00:25:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1110,4,2025-10-02 00:30:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1110,8,2025-10-02 00:30:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1110,6,2025-10-02 00:30:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1110,9,2025-10-02 00:30:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1115,0,2025-10-02 00:35:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1115,4,2025-10-02 00:35:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1115,0,2025-10-02 00:35:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1115,4,2025-10-02 00:35:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
19051,1120,6,2025-10-02 00:40:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1120,2,2025-10-02 00:40:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1120,0,2025-10-02 00:40:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1120,7,2025-10-02 00:40:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15185,1125,3,2025-10-02 00:45:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1125,3,2025-10-02 00:45:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1125,4,2025-10-02 00:45:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1125,0,2025-10-02 00:45:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,1130,0,2025-10-02 00:50:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1130,1,2025-10-02 00:50:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1130,4,2025-10-02 00:50:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1130,0,2025-10-02 00:50:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1135,4,2025-10-02 00:55:00,0,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1135,8,2025-10-02 00:55:00,0,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1135,1,2025-10-02 00:55:00,0,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1135,4,2025-10-02 00:55:00,0,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1140,1,2025-10-02 01:00:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1140,7,2025-10-02 01:00:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1140,14,2025-10-02 01:00:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1140,10,2025-10-02 01:00:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1145,0,2025-10-02 01:05:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1145,9,2025-10-02 01:05:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1145,20,2025-10-02 01:05:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1145,16,2025-10-02 01:05:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1150,12,2025-10-02 01:10:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1150,0,2025-10-02 01:10:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1150,23,2025-10-02 01:10:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1150,17,2025-10-02 01:10:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1155,0,2025-10-02 01:15:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1155,24,2025-10-02 01:15:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1155,22,2025-10-02 01:15:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1155,18,2025-10-02 01:15:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1160,1,2025-10-02 01:20:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1160,30,2025-10-02 01:20:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1160,23,2025-10-02 01:20:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1160,18,2025-10-02 01:20:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1165,14,2025-10-02 01:25:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1165,33,2025-10-02 01:25:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1165,19,2025-10-02 01:25:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1165,30,2025-10-02 01:25:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
19051,1170,30,2025-10-02 01:30:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1170,12,2025-10-02 01:30:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1170,33,2025-10-02 01:30:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1170,16,2025-10-02 01:30:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1175,10,2025-10-02 01:35:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1175,34,2025-10-02 01:35:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1175,30,2025-10-02 01:35:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1175,16,2025-10-02 01:35:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15189,1180,6,2025-10-02 01:40:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1180,18,2025-10-02 01:40:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1180,31,2025-10-02 01:40:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1180,8,2025-10-02 01:40:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1185,27,2025-10-02 01:45:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1185,18,2025-10-02 01:45:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1185,1,2025-10-02 01:45:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1185,10,2025-10-02 01:45:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1190,1,2025-10-02 01:50:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1190,20,2025-10-02 01:50:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1190,9,2025-10-02 01:50:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1190,27,2025-10-02 01:50:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1195,0,2025-10-02 01:55:00,1,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1195,15,2025-10-02 01:55:00,1,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1195,18,2025-10-02 01:55:00,1,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1195,0,2025-10-02 01:55:00,1,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1200,0,2025-10-02 02:00:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1200,1,2025-10-02 02:00:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1200,18,2025-10-02 02:00:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1200,0,2025-10-02 02:00:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1205,16,2025-10-02 02:05:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1205,0,2025-10-02 02:05:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1205,0,2025-10-02 02:05:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1205,1,2025-10-02 02:05:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
13216,1210,1,2025-10-02 02:10:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1210,0,2025-10-02 02:10:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1210,21,2025-10-02 02:10:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1210,0,2025-10-02 02:10:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1215,0,2025-10-02 02:15:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1215,3,2025-10-02 02:15:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1215,0,2025-10-02 02:15:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1215,25,2025-10-02 02:15:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1220,18,2025-10-02 02:20:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1220,4,2025-10-02 02:20:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1220,0,2025-10-02 02:20:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1220,27,2025-10-02 02:20:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1225,3,2025-10-02 02:25:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1225,30,2025-10-02 02:25:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1225,21,2025-10-02 02:25:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1225,0,2025-10-02 02:25:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1230,30,2025-10-02 02:30:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
13216,1230,19,2025-10-02 02:30:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1230,0,2025-10-02 02:30:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
15185,1230,6,2025-10-02 02:30:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1235,30,2025-10-02 02:35:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1235,0,2025-10-02 02:35:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1235,13,2025-10-02 02:35:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1235,7,2025-10-02 02:35:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1240,27,2025-10-02 02:40:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1240,3,2025-10-02 02:40:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1240,9,2025-10-02 02:40:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15189,1240,1,2025-10-02 02:40:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1245,19,2025-10-02 02:45:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1245,3,2025-10-02 02:45:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
19051,1245,25,2025-10-02 02:45:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1245,1,2025-10-02 02:45:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1250,22,2025-10-02 02:50:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
15185,1250,3,2025-10-02 02:50:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1250,1,2025-10-02 02:50:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1250,23,2025-10-02 02:50:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1255,4,2025-10-02 02:55:00,2,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
15189,1255,7,2025-10-02 02:55:00,2,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
13216,1255,17,2025-10-02 02:55:00,2,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
19051,1255,24,2025-10-02 02:55:00,2,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15189,1260,8,2025-10-02 03:00:00,3,Late Night,15189.0,130,59451.0,B/L Loop,b,b,"12,13,14,6,9,10"
19051,1260,22,2025-10-02 03:00:00,3,Late Night,19051.0,4061,54551.0,REXL Route,rexl,rexl,"17,18,16,12,13"
15185,1260,4,2025-10-02 03:00:00,3,Late Night,15185.0,126,54543.0,EE Route,ee,ee,"1,2,23,17,18,19,20,21,16,22,3"
13216,1260,17,2025-10-02 03:00:00,3,Late Night,13216.0,4040,54545.0,LX Route,lx,lx,"1,2,3,12,13,14"
